0.090,0
0.300,0
0.090,0
0.120,0
0.180,0
0.220,0
0.170,0
0.370,0
0.090,0
0.150,1
0.050,0
0.460,2
0.190,0
0.320,0
0.340,0
0.460,0
0.050,0
0.010,0
0.070,0
0.240,0
0.120,0
0.100,0
0.350,0
0.150,0
0.250,0
0.020,0
0.100,0
0.040,0
0.010,0
0.020,0
0.250,0
0.290,2
0.760,0
0.280,0
0.600,2
0.810,0
0.530,1
0.280,0
0.120,0
0.950,2
0.210,0
0.240,0
0.080,0
0.340,0
0.020,0
0.490,0
0.120,0
0.140,0
0.060,0
0.530,0
0.170,0
0.320,0
0.010,0
0.010,0
0.040,0
0.210,0
0.390,0
0.050,0
0.440,2
0.100,0
0.180,0
0.060,0
0.300,0
0.210,0
0.140,0
0.040,0
0.170,0
0.020,0
0.130,0
0.160,0
0.020,0
0.570,0
0.040,0
0.010,0
0.460,0
0.130,0
0.080,0
0.010,0
0.150,0
0.060,0
0.170,0
0.460,1
0.040,0
0.080,0
0.080,0
0.130,0
0.050,0
0.080,0
0.030,0
0.160,0
0.400,0
0.300,0
0.260,0
0.110,0
0.080,0
0.010,0
0.080,0
0.060,0
0.000,0
0.240,0
0.170,0
0.060,0
0.070,0
0.160,1
0.220,0
0.350,1
0.150,0
0.050,0
0.160,0
0.170,0
0.070,0
0.150,0
0.090,0
0.120,0
0.350,0
0.040,0
0.370,0
0.120,0
0.020,0
0.190,0
0.210,0
0.030,0
0.140,0
0.020,0
0.100,0
0.010,0
0.140,0
0.010,0
0.160,0
0.280,0
0.010,0
0.240,0
0.480,2
0.020,0
0.100,0
0.010,0
0.170,0
0.350,0
0.450,0
0.050,0
0.100,0
0.440,0
0.220,0
0.000,0
0.230,0
0.250,2
0.100,0
0.050,0
0.100,0
0.320,0
0.080,0
0.770,1
0.050,0
0.190,0
0.700,1
0.000,1
0.330,2
0.220,0
0.360,1
0.000,0
0.020,0
0.040,0
0.140,2
0.390,2
0.100,0
0.210,0
0.060,0
0.040,0
0.030,0
0.180,0
0.250,0
0.200,0
0.240,0
0.220,0
0.590,0
0.440,0
0.090,0
0.140,0
0.220,0
0.030,0
0.010,0
0.180,0
0.020,0
0.070,0
0.130,0
0.100,0
0.150,0
0.020,0
0.140,0
0.750,0
0.130,0
0.390,0
0.260,0
0.210,0
0.060,0
0.410,0
0.050,0
0.120,0
0.060,0
0.540,0
0.110,0
0.070,0
0.270,0
0.130,0
0.220,0
0.220,0
0.010,0
0.230,0
0.690,0
0.070,0
0.160,2
0.160,0
0.030,0
0.000,0
0.010,0
0.340,0
0.420,0
0.110,1
0.100,0
0.400,1
0.070,1
0.370,2
0.020,0
0.320,2
0.410,0
0.590,0
0.050,0
0.070,0
0.490,1
0.070,0
0.090,0
0.360,0
0.040,0
0.280,0
0.260,0
0.230,0
0.250,2
0.360,0
0.120,0
0.090,0
0.470,0
0.030,0
0.610,0
0.010,0
0.070,0
0.120,1
0.080,0
0.060,0
0.180,0
0.090,0
0.410,0
0.230,0
0.050,0
0.070,0
0.500,0
0.140,1
0.350,2
0.150,0
0.050,0
0.220,0
0.050,0
0.020,0
0.660,0
0.290,0
0.000,0
0.120,0
0.130,0
0.020,0
0.160,0
0.060,0
0.010,0
0.070,0
0.080,0
0.480,0
0.310,0
0.010,0
0.120,0
0.090,0
0.240,0
0.230,0
0.180,0
0.160,0
0.070,0
0.390,0
0.220,0
0.130,0
0.200,0
0.010,0
0.200,0
0.140,0
0.070,0
0.080,0
0.050,0
1.080,0
0.020,0
0.000,0
0.080,0
0.160,0
0.350,0
0.150,0
0.040,0
0.050,0
0.090,0
0.060,0
0.030,0
0.630,0
0.010,0
0.510,0
0.310,0
0.130,0
0.100,0
0.190,0
0.220,0
0.500,0
