0.190,0
0.690,0
2.620,0
0.210,0
0.570,0
0.880,1
2.320,1
0.650,0
0.080,0
0.390,0
1.650,0
0.130,0
0.270,0
0.070,0
0.330,0
0.160,0
0.660,0
0.000,0
1.300,0
0.640,0
0.240,0
0.100,0
0.230,0
1.910,1
1.230,0
0.290,0
0.360,0
1.240,0
1.220,0
0.100,0
1.560,1
1.530,0
1.490,0
0.690,1
0.470,0
0.920,0
0.100,0
0.460,0
0.090,1
1.380,0
0.040,0
0.280,0
2.230,0
0.150,0
1.090,0
1.500,0
0.340,0
0.440,0
0.070,0
1.540,0
0.790,0
0.090,0
0.250,0
0.140,0
0.380,0
0.530,0
0.450,0
0.390,0
1.150,0
1.940,1
0.860,0
1.800,0
0.160,0
0.380,0
0.080,0
0.740,0
1.530,0
0.060,0
0.320,0
0.600,0
1.230,0
0.710,0
0.330,1
0.910,1
0.140,1
0.450,0
2.260,0
0.200,0
0.090,0
0.520,0
0.630,0
0.320,0
0.300,0
0.500,0
0.210,0
0.030,0
0.390,0
0.050,0
0.220,0
0.060,0
0.010,0
